id,proyecto,organizacion,persona,fondo,linea,monto,anio,comuna,comuna_nombre,provincia,disciplina,descripcion,resultado,folio,compania,compania_nombre,fuentes,estado,fecha_descubrimiento,fecha_ultima_verificacion,duplicado_de,contradicciones,notas
FIN-0050,"“Atahualpa, el último canto del Sol”",NO ENCONTRADO,Gabriel Alejandro Castro Barra,Fondo de Artes Escénicas,"Composición escénica / Guión, diseño y/o construcción de títeres",3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,825213,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Gabriel Alejandro Castro Barra. Página 10 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0051,Diasporica,NO ENCONTRADO,Se-Rok Park Park,Fondo de Artes Escénicas,Composición escénica / Interdisciplinar,3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,813861,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Se-Rok Park Park' vs 'Se-Rok Park',Responsable según nómina: Se-Rok Park Park. Página 11 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0052,"De tal Pelo, tal Astilla. Obra Interdisciplinaria",NO ENCONTRADO,Cecilia Belén Céspedes Concha,Fondo de Artes Escénicas,Composición escénica / Interdisciplinar,3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,829408,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Cecilia Belén Céspedes Concha. Página 11 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0053,"Creación de Cuentos Sensoriales para la Infancia, ""Entre Solsticios y Equinoccios""",NO ENCONTRADO,Elier Elizabeth Arana Rojas,Fondo de Artes Escénicas,Composición escénica / Interdisciplinar,3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,839662,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Elier Elizabeth Arana Rojas. Página 11 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0054,Creación interdisciplinar - Bajo el reflector serán las sombras iluminadas-,NO ENCONTRADO,No aplica / anónimo,Fondo de Artes Escénicas,Composición escénica / Interdisciplinar,3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,839793,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: No aplica / anónimo. Página 11 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0055,"Almorzart, artistas a la carta",NO ENCONTRADO,No aplica / anónimo,Fondo de Artes Escénicas,Composición escénica / Interdisciplinar,3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,834793,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: No aplica / anónimo. Página 12 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0056,KUNOICHIS. Mujeres Ninja.,NO ENCONTRADO,No aplica / anónimo,Fondo de Artes Escénicas,Composición escénica / Interdisciplinar,3500000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,837644,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: No aplica / anónimo. Página 12 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0057,La cuna de fuego: Montaje escénico por Palestina,NO ENCONTRADO,José Antonio Soto Luer,Fondo de Artes Escénicas,Teatro,28799944,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,806111,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: José Antonio Soto Luer. Página 13 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0058,Puesta en escena BÉSAME MACHO. Mujeres Infinitas,NO ENCONTRADO,Verónica Isabel González Becerra,Fondo de Artes Escénicas,Teatro,16453509,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,808259,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Verónica Isabel González Becerra. Página 14 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0059,VALPO RIAL,NO ENCONTRADO,daniela alondra trincado muñoz,Fondo de Artes Escénicas,Danza,24451000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,821310,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: daniela alondra trincado muñoz. Página 16 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0060,Creación y Producción de la obra de danza contemporánea MUDANZA,NO ENCONTRADO,Javiera Inés Walker Alarcón,Fondo de Artes Escénicas,Danza,24671182,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,826631,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Javiera Inés Walker Alarcón. Página 16 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0061,EL MIMBRAL. Cuento danzado para la infancia,NO ENCONTRADO,Laura Cristina Corona Espinoza,Fondo de Artes Escénicas,Danza,29111864,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,820313,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Laura Cristina Corona Espinoza. Página 18 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0062,Creación y producción de la obra de Danza Contemporanea E.P.O.C. Entidad Poderosa de Orden y Control,NO ENCONTRADO,Paz Carolina Varas Pérez,Fondo de Artes Escénicas,Danza,29871515,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,817410,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Paz Carolina Varas Pérez. Página 18 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0063,PROYECTO DE CREACIÓN Y PRODUCCIÓN DE LA OBRA DE DANZA CONTEMPORÁNEA : CORPUS SENSORIAL,NO ENCONTRADO,Mariela Carla Peralta Ferroni,Fondo de Artes Escénicas,Danza,28617375,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,813131,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Mariela Carla Peralta Ferroni. Página 18 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0064,"Más allá de las ruinas, un espectáculo de ciencia ficción dirigido por Ingrid Flores Moncada",NO ENCONTRADO,Ingrid Alejandra Flores Mondaca,Fondo de Artes Escénicas,Circo,29999999,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,817256,NO ENCONTRADO,NO ENCONTRADO,FUE-0094 | FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,monto: '29999999' vs '29996405'; anio: '2026' vs '2025'; folio: '817256' vs '760873',Responsable según nómina: Ingrid Alejandra Flores Mondaca. Página 19 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Ingrid Alejandra Flores Mondaca. Página 15 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Ingrid Alejandra Flores Mondaca. Página 19 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Ingrid Alejandra Flores Mondaca. Página 15 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0065,El niño y los sortilegios de M. Ravel - Fantasía lirica en clave de fabula.,NO ENCONTRADO,Viviana De lourdes Hernandez Silva,Fondo de Artes Escénicas,Ópera,32200044,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,823492,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Viviana De lourdes Hernandez Silva. Página 21 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0066,"Kamishibai Itinerante, cuentacuentos sonoro para promover nuestra identidad del valle a la ciudad",NO ENCONTRADO,Priscila Marlene Figueroa Uribe,Fondo de Artes Escénicas,Narración Oral,14954874,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,819597,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Priscila Marlene Figueroa Uribe. Página 22 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0067,Cuentos del mundo: Historias que viajan,NO ENCONTRADO,Magda Raquel Sánchez Martínez,Fondo de Artes Escénicas,Narración Oral,14613913,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,814730,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Magda Raquel Sánchez Martínez. Página 22 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0068,NIÑO ZOMBIE y el oráculo personal.,NO ENCONTRADO,Jasson Guillermo Guaico Nuñez,Fondo de Artes Escénicas,Títeres,24999946,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,808985,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Jasson Guillermo Guaico Nuñez. Página 23 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0069,"""El viaje de Mamadú"" Un encuentro con la raíz en el sur del mundo",NO ENCONTRADO,Eric Eric Estrada Vega,Fondo de Artes Escénicas,Títeres,25000000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,826160,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Eric Eric Estrada Vega' vs 'Eric Estrada Vega',Responsable según nómina: Eric Eric Estrada Vega. Página 23 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0070,"VIDA Y HAZAÑAS DEL SEÑOR ERIK SATIE, FONOMETRÓGRAFO",NO ENCONTRADO,Sebastián Fernando Farah Rodríguez,Fondo de Artes Escénicas,Títeres,24865303,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,807275,NO ENCONTRADO,NO ENCONTRADO,FUE-0094 | FUE-0098,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,"persona: 'Sebastián Fernando Farah Rodríguez' vs 'No aplica'; linea: 'Títeres' vs 'Composición escénica/ Guión, diseño y/o construcción de títeres'; monto: '24865303' vs '3500000'; anio: '2026' vs '2025'; folio: '807275' vs '748656'",Responsable según nómina: Sebastián Fernando Farah Rodríguez. Página 24 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: No aplica. Página 8 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: Sebastián Fernando Farah Rodríguez. Página 24 del PDF. Comuna no indicada en la nómina (solo región). Responsable según nómina: No aplica. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0071,Un marciano en Júpiter creación y producción de obra de teatro de marionetas por la diversidad y la inclusión social,NO ENCONTRADO,René Leonardo Rojas Escalona,Fondo de Artes Escénicas,Títeres,24674404,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,831286,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: René Leonardo Rojas Escalona. Página 24 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0072,El Piuchén de Paihuén: Miniatura escénica del misterio campesino.,NO ENCONTRADO,Daniel Alexis Silva Escobar,Fondo de Artes Escénicas,Títeres,17867993,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,831704,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Daniel Alexis Silva Escobar. Página 24 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0073,VACIO. Tercera parte de la trilogía de la distancia.,NO ENCONTRADO,Stefanis Magdalena Duarte Pinto,Fondo de Artes Escénicas,Interdisciplinar,24952000,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,825543,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Stefanis Magdalena Duarte Pinto. Página 24 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0074,"“Con la cabeza en las nubes”, obra teatral en formato distendido pensado en todas las infancias",NO ENCONTRADO,OLINDA INÉS MELCHOR LARA,Fondo de Artes Escénicas,Interdisciplinar,24731247,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,813513,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: OLINDA INÉS MELCHOR LARA. Página 25 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0075,Derrumbe: La piedra que supo que antes fue estrella.,NO ENCONTRADO,EDUARDO NICOLÁS CANCINO SAID,Fondo de Artes Escénicas,Interdisciplinar,24997188,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,823036,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: EDUARDO NICOLÁS CANCINO SAID. Página 25 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0076,“El Chungungo y la Voz del Mar”,ORGANIZACION COMUNITARIA ARTISTICA CULTURAL Y EDUCATIVA LA WASHA,NO ENCONTRADO,Fondo de Artes Escénicas,Interdisciplinar,24963398,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,808839,COMP-0046,Organizacion Comunitaria Artistica Cultural y Educativa la Washa,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: ORGANIZACION COMUNITARIA ARTISTICA CULTURAL Y EDUCATIVA LA WASHA. Página 25 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0077,La Cultura de la Orilla,NO ENCONTRADO,MILCA NICOLE GALEA ROBLES,Fondo de Artes Escénicas,Interdisciplinar,24993957,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,807914,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: MILCA NICOLE GALEA ROBLES. Página 26 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0078,Circulación Pulso de un hombre homosexual latinoamericano,NO ENCONTRADO,José Antonio Soto Luer,Fondo de Artes Escénicas,Grupo A,16823849,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,813328,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: José Antonio Soto Luer. Página 26 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0079,Memorias en Tren: Lo que me han contado,NO ENCONTRADO,Zenith Claudia Navarrete Ruiz,Fondo de Artes Escénicas,Grupo A,14604405,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,821787,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Zenith Claudia Navarrete Ruiz. Página 26 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0080,Circulación Nacional Cu/ cuerpo infinito,NO ENCONTRADO,Alexandra Mabes Villegas,Fondo de Artes Escénicas,Grupo A,16997334,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,813280,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Alexandra Mabes Villegas. Página 28 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0081,"""Tripulación Paraíso, abriendo horizontes, Circulación Esperanza""",NO ENCONTRADO,Patricio Alejandro Nuñez rojas,Fondo de Artes Escénicas,Grupo B,22282659,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,819326,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Patricio Alejandro Nuñez rojas. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0082,Encuentro cultural con la comunidad. Itinerancia teatral por la región de OHiggins y del Maule,NO ENCONTRADO,Nicole Constanza Rencoret Torres,Fondo de Artes Escénicas,Grupo B,22218355,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,838136,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Nicole Constanza Rencoret Torres. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0083,"Circulación de montaje de narración oral ""Cuentos de Verde y Mar""",NO ENCONTRADO,Sara Sophia Cecchetto Schmidlin,Fondo de Artes Escénicas,Grupo B,10354984,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,828464,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sara Sophia Cecchetto Schmidlin. Página 30 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0084,Red Salas de Teatro Valparaíso,Puerto Escena SPA,NO ENCONTRADO,Fondo de Artes Escénicas,Única,14997869,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,837728,COMP-0071,Puerto Escena,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Puerto Escena SPA. Página 31 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0085,Premio Telón a las Artes Escénicas Nacionales,ACTIVIDADES TEATRALES YORKA OJEDA BANZ E.I.R.L.,NO ENCONTRADO,Fondo de Artes Escénicas,Única,14975407,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,840411,COMP-0048,Actividades Teatrales Yorka Ojeda Banz E.i.r.l.,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: ACTIVIDADES TEATRALES YORKA OJEDA BANZ E.I.R.L.. Página 31 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0086,Equipar la Memoria Viva: 32 Años del Baúl y su Proyección Técnica para el Teatro del Mañana,COMPAÑIA EL BAÚL,NO ENCONTRADO,Fondo de Artes Escénicas,Compañías de las Artes Escénicas,12258990,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,821794,COMP-0038,Compañía El Baúl,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: COMPAÑIA EL BAÚL. Página 32 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0087,"Equipamiento profesional para la escena itinerante - La Lancha, Teatro y Patrimonio",TEATRO LA LANCHA SPA,NO ENCONTRADO,Fondo de Artes Escénicas,Compañías de las Artes Escénicas,14997500,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,827145,COMP-0006,Compañía de Teatro La Lancha,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: TEATRO LA LANCHA SPA. Página 32 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0088,Optimización técnica del Teatro Municipal de Valparaíso para el desarrollo de las artes escénicas,I. Municipalidad de Valparaíso,NO ENCONTRADO,Fondo de Artes Escénicas,Espacios con programación permanente de las Artes Escénicas,14378380,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,835290,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: I. Municipalidad de Valparaíso. Página 34 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0089,"Memorias de la danza escénica en la región de Valparaíso: Por una historia de la danza regional, 1973- 2025",NO ENCONTRADO,Ruby Camila Parraguez Padilla,Fondo de Artes Escénicas,Investigación teórica,14992340,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,833063,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Ruby Camila Parraguez Padilla. Página 38 del PDF. Comuna no indicada en la nómina (solo región).
FIN-0090,Territorio en Escena: Taller de Escenotecnia,Ilustre Municipalidad de La Calera,NO ENCONTRADO,Fondo de Artes Escénicas,Profesionalización del sector,9985383,2026,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,831354,NO ENCONTRADO,NO ENCONTRADO,FUE-0094,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Ilustre Municipalidad de La Calera. Página 39 del PDF. Comuna no indicada en la nómina (solo región).
