id,nombre,roles,companias,companias_nombre,comuna,comuna_nombre,provincia,obras_dirigidas,obras_dirigidas_nombre,formacion,trayectoria,instagram,web,fuentes,estado,fecha_descubrimiento,fecha_ultima_verificacion,duplicado_de,contradicciones,notas
PER-0154,Jenny Maribel Pino Madariaga,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Residencia de Creación Proyecto “Alterung”» (Fondo de Artes Escénicas 2023, Residencias de creación). Comuna no indicada en la nómina (solo región)."
PER-0155,Manuela Paz Razeto Iglesias,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Residencia de Creación e Investigación de Lenguaje Sensorial en Centro Cultural Espacio Diana» (Fondo de Artes Escénicas 2023, Residencias de creación). Comuna no indicada en la nómina (solo región)."
PER-0156,Josefina Díaz Honores,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «La Invivible» (Fondo de Artes Escénicas 2023, Composición coreográfica). Comuna no indicada en la nómina (solo región). Responsable del proyecto «La invivible» (Fondo de Artes Escénicas 2022, Composición Escénica/Composición Coreográfica). Comuna no indicada en la nómina (solo región)."
PER-0157,Gonzalo Ignacio Olave Navarro,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Asamblea» (Fondo de Artes Escénicas 2023, Composición para narración oral). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Chalo te cuenta el cuento a la hora del té» (Fondo de Artes Escénicas 2023, Medios de difusión). Comuna no indicada en la nómina (solo región)."
PER-0158,Virginia Marcela Silva Ponce,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Tejido de raíz» (Fondo de Artes Escénicas 2023, Composición para narración oral). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Tejido de raíz» (Fondo de Artes Escénicas 2022, Composición Escénica/Cuentos y/o Mecanismos para la Narración Oral). Comuna no indicada en la nómina (solo región)."
PER-0159,Oscar Humberto Berrios Inostroza,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Creación dramaturgica de la obra ""testigo válido""» (Fondo de Artes Escénicas 2023, Dramaturgia). Comuna no indicada en la nómina (solo región). Responsable del proyecto «El barniz del desierto» (Fondo de Artes Escénicas 2023, Títeres). Comuna no indicada en la nómina (solo región)."
PER-0160,Sebastián Eduardo Ayala Alveal,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0120 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «El beso de amor eterno» (Fondo de Artes Escénicas 2023, Dramaturgia). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Agenda de internacionalización y apropiación de conocimiento en gestión, creación y producción en artes escénicas. Intercambio entre la Compañía Teatro a la Deriva de Valparaíso y Red Fábricas de Creación de Barcelona» (Fondo de Artes Escénicas 2023, Circulación Internacional). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Circulación Nacional montaje escénico transdisciplinar El fuego que llevamos dentro. Por la memoria de Nicole Saavedra Bahamondes.» (Fondo de Artes Escénicas 2022, Circulación Nacional). Comuna no indicada en la nómina (solo región)."
PER-0161,Fernando Alberto Mena Rojas,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Chileno» (Fondo de Artes Escénicas 2023, Dramaturgia). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Chileno» (Fondo de Artes Escénicas 2022, Composición Escénica/Dramaturgia). Comuna no indicada en la nómina (solo región)."
PER-0162,Katherine Elizabeth Lopez Soto,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «INMOLAR» (Fondo de Artes Escénicas 2023, Dramaturgia). Comuna no indicada en la nómina (solo región). Responsable del proyecto «MIXTAS» (Fondo de Artes Escénicas 2022, Festivales y Encuentros Regionales). Comuna no indicada en la nómina (solo región)."
PER-0163,Miguel Angel Soto Echeverria,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «INSANIA» (Fondo de Artes Escénicas 2023, Danza). Comuna no indicada en la nómina (solo región)."
PER-0164,Claudia Andrea Bravo Bonulef,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «""Historias para Imaginar"" : Cápsulas de Cuentacuentos para recintos de salud» (Fondo de Artes Escénicas 2023, NARRACIÓN ORAL). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Festival de Teatro en Villa Alemana: Escena en Riel» (Fondo de Artes Escénicas 2022, Festivales y Encuentros Regionales). Comuna no indicada en la nómina (solo región)."
PER-0165,Mónica Alejandra Álvarez Figueroa,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «""El Empresario"" (W.A. Mozart) - Peripecias de un agente teatral en el Chile de hoy» (Fondo de Artes Escénicas 2023, Ópera). Comuna no indicada en la nómina (solo región)."
PER-0166,Angela Paulina Sepulveda Rojas,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «La historia de una mujer que regaba su planta con una cuchara» (Fondo de Artes Escénicas 2023, Teatro). Comuna no indicada en la nómina (solo región)."
PER-0167,Alejandra Estrella Thayer Joui,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Alicia Morel y los reinos de la Tierra» (Fondo de Artes Escénicas 2023, Títeres). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Los Reinos de la Tierra (Centenario Alicia Morel)» (Fondo de Artes Escénicas 2022, Creación y Producción/Títeres). Comuna no indicada en la nómina (solo región)."
PER-0168,Paola Alejandra Escudero Navia,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «A la Memoria de Carla korman» (Fondo de Artes Escénicas 2023, Títeres). Comuna no indicada en la nómina (solo región)."
PER-0169,Luciana Gabriela Mosca Spinetto,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Partes y Piezas» (Fondo de Artes Escénicas 2023, Circo). Comuna no indicada en la nómina (solo región)."
PER-0170,Ana Catherine Sagredo Núñez,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «La Ruta de La Quebrada. Relatos, Canciones y Recetas de una Comunidad» (Fondo de Artes Escénicas 2023, Títeres). Comuna no indicada en la nómina (solo región)."
PER-0171,Paulina Bronfman Colovatti,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Prácticas escénicas y performativas como estrategia ecológica en Chile (2010-2021).» (Fondo de Artes Escénicas 2023, Investigación teórica). Comuna no indicada en la nómina (solo región)."
PER-0172,Daniela Paz Nuñez Gonzalez,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Remontaje Obra Polución Diálogos con Pedro Lemebel Colectivo La Fuga» (Fondo de Artes Escénicas 2023, Remontajes escénicos). Comuna no indicada en la nómina (solo región)."
PER-0173,Carlos Andrés Craig Sepulveds,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117 | FUE-0124,DUPLICADO,2026-09-08,2026-09-08,PER-0072,NO ENCONTRADO,"Responsable del proyecto «Programa de formación en artes escénicas, para personas mayores de la comunidad de Villa Alemana» (Fondo de Artes Escénicas 2023, Públicos y comunidades). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Programa de formación en artes escénicas, para personas mayores de la comunidad de Villa Alemana» (Fondo de Artes Escénicas 2022, Públicos y Comunidades). Comuna no indicada en la nómina (solo región)."
PER-0174,Mariela Leonor Diaz Rivera,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0117,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «3ra Versión: Proceso formativo Comparsa de Figurines Zorritos manada de Puertas Negras.» (Fondo de Artes Escénicas 2023, Públicos y comunidades). Comuna no indicada en la nómina (solo región)."
PER-0175,Natalia Francisca Silva Valenzuela,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0118 | FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «SATORI: ENCUENTRO LABORATORIOS ESCÉNICOS VALPARAÍSO» (Fondo de Artes Escénicas 2023, Festivales y encuentros regionales). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Residencia de creación KayaLab en LabPerm di Castaldo, Italia» (Fondo de Artes Escénicas 2022, Participación en Instancias Internacionales - Formato Grupal (3 o más participantes) - Presencial). Comuna no indicada en la nómina (solo región)."
PER-0176,Nathalia Denisse Mardones Subiabre,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0119,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Agenda de vinculación internacional para la Agrupación de Teatro e Investigación Otro Cuerpo: Consolidando nuestro proyecto binacional de Accesibilidad para las artes escénicas.» (Fondo de Artes Escénicas 2023, Circulación Internacional). Comuna no indicada en la nómina (solo región)."
PER-0177,Eliana Eugenia Huerta Pasten,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0120,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Corredor Danza Valparaíso, Gira USA y México. Afianzando Redes de Internacionalización para la Danza» (Fondo de Artes Escénicas 2023, Circulación Internacional). Comuna no indicada en la nómina (solo región)."
PER-0178,María José Farfal Díaz,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Formación Nivel Instructora en el Método de Alba Emoting» (Fondo de Artes Escénicas 2022, Becas de Especialización y Perfeccionamiento). Comuna no indicada en la nómina (solo región)."
PER-0179,Ignacio Barrales Pizarro,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Estudios en el programa de Magíster en Teoría e Historia del Arte en la Universidad de Chile» (Fondo de Artes Escénicas 2022, Becas de Magíster, Máster y Maestrías). Comuna no indicada en la nómina (solo región)."
PER-0180,Ébana Garín Coronel,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Finalización de master en Teatro Universidad de las artes Amsterdam» (Fondo de Artes Escénicas 2022, Becas de Magíster, Máster y Maestrías). Comuna no indicada en la nómina (solo región)."
PER-0181,Jonathan Andrés Bórquez,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Continuidad de estudios, 2º año (2022), Maestrìa Profesional en Danza Énfasis Formación Dancística, Escuela de Danza, Universidad Nacional de Costa Rica» (Fondo de Artes Escénicas 2022, Becas de Magíster, Máster y Maestrías). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Salamandra, Diálogos in Memoriam...» (Fondo de Artes Escénicas 2022, Creación y Producción/Danza). Comuna no indicada en la nómina (solo región)."
PER-0182,Nicolás José Eyzaguirre Bravo,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Master en Proyectos Culturales en el Espacio Público. Paris 1» (Fondo de Artes Escénicas 2022, Becas de Magíster, Máster y Maestrías). Comuna no indicada en la nómina (solo región)."
PER-0183,Allyson Marjorie Muñoz Palma,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Máster en Psicodrama Psicoanalítico para la aplicación del psicodrama como herramienta metodológica y terapéutica dentro del aula enfocada en NNA (niños, niñas y adolescentes) de Educación Básica de la comuna de Quintero, región de Valparaíso.» (Fondo de Artes Escénicas 2022, Becas de Magíster, Máster y Maestrías). Comuna no indicada en la nómina (solo región)."
PER-0184,Daffne Andrea Valdés Vargas,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Resistencia o la reivindicación de un derecho colectivo» (Fondo de Artes Escénicas 2022, Circulación Nacional). Comuna no indicada en la nómina (solo región)."
PER-0185,Fabiola Stefany Díaz Romero,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «AMA DE EXTREMO A EXTREMO CIRCULACIÓN ONLINE» (Fondo de Artes Escénicas 2022, Circulación Nacional). Comuna no indicada en la nómina (solo región)."
PER-0186,Maríajosé Razon Valencia,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Escritura de obra dramática ""La familia Reor""» (Fondo de Artes Escénicas 2022, Composición Escénica/Dramaturgia). Comuna no indicada en la nómina (solo región)."
PER-0187,Bruce George Malcolm Gibbons Fell,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Proyecto de Escritura de obra DOS PAREJAS GRITÁNDOSE EN UN LIVING COMEDOR» (Fondo de Artes Escénicas 2022, Composición Escénica/Dramaturgia). Comuna no indicada en la nómina (solo región)."
PER-0188,Miguel Antonio Farías Vásquez,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Rosita - vodevil en dos actos» (Fondo de Artes Escénicas 2022, Composición Escénica/Composición de Ópera). Comuna no indicada en la nómina (solo región). Responsable del proyecto «Ópera contemporánea: Lo político como elemento constitutivo en óperas chilenas y argentinas post- dictadura.» (Fondo de Artes Escénicas 2022, Investigación Teórica). Comuna no indicada en la nómina (solo región)."
PER-0189,Sandra Rojas Farías,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Gorrión» (Fondo de Artes Escénicas 2022, Composición Escénica / Interdisciplinar). Comuna no indicada en la nómina (solo región)."
PER-0190,Enoe Caroline Coulon Dendal,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «ANDERSEN + LORCA o cómo ir hilvanando un cuento con retazos de poemas» (Fondo de Artes Escénicas 2022, Residencias de Creación). Comuna no indicada en la nómina (solo región)."
PER-0191,Juan Esteban Meza Cartes,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Residencia Quásar: Materialidad vocal y corporalidad sonora» (Fondo de Artes Escénicas 2022, Residencias de Creación). Comuna no indicada en la nómina (solo región)."
PER-0192,Bárbara Andrea Pestan Florás,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Terrapolis» (Fondo de Artes Escénicas 2022, Creación y Producción/Teatro). Comuna no indicada en la nómina (solo región)."
PER-0193,Waleska Arleth Vilches Valdivia,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Nativos Polinizadores, Espectáculo callejero con Títeres de gran Formato» (Fondo de Artes Escénicas 2022, Creación y Producción/Títeres). Comuna no indicada en la nómina (solo región)."
PER-0194,Camilo Andres Romero Rojas,Responsable de proyecto (Fondos Cultura),NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable del proyecto «Clowntra todos espectáculo clown con adultos mayores, basado en Macbeth de William Shakespeare» (Fondo de Artes Escénicas 2022, Creación y Producción /Interdisciplinar). Comuna no indicada en la nómina (solo región)."
